region,period,agegroup,sex,population,deaths,region_idx,period_idx,age_idx,region_period_idx,cell_idx
Jayuya,2015-2019,40-44,1,2233,9,38,8,10,341,12824
Jayuya,2020-2024,40-44,1,2175,9,38,9,10,342,12825
Jayuya,1980-1984,40-44,2,1612,5,38,1,10,334,12826
Jayuya,1985-1989,40-44,2,1972,6,38,2,10,335,12827
Jayuya,1990-1994,40-44,2,2305,4,38,3,10,336,12828
Jayuya,1995-1999,40-44,2,2600,5,38,4,10,337,12829
Jayuya,2000-2004,40-44,2,2861,4,38,5,10,338,12830
Jayuya,2005-2009,40-44,2,2983,2,38,6,10,339,12831
Jayuya,2010-2014,40-44,2,2661,2,38,7,10,340,12832
Jayuya,2015-2019,40-44,2,2338,0,38,8,10,341,12833
Jayuya,2020-2024,40-44,2,2435,3,38,9,10,342,12834
Jayuya,1980-1984,45-49,1,1445,4,38,1,11,334,12835
Jayuya,1985-1989,45-49,1,1595,12,38,2,11,335,12836
Jayuya,1990-1994,45-49,1,1910,10,38,3,11,336,12837
Jayuya,1995-1999,45-49,1,2435,8,38,4,11,337,12838
Jayuya,2000-2004,45-49,1,2700,7,38,5,11,338,12839
Jayuya,2005-2009,45-49,1,2610,12,38,6,11,339,12840
Jayuya,2010-2014,45-49,1,2438,10,38,7,11,340,12841
Jayuya,2015-2019,45-49,1,2383,6,38,8,11,341,12842
Jayuya,2020-2024,45-49,1,2281,12,38,9,11,342,12843
Jayuya,1980-1984,45-49,2,1494,2,38,1,11,334,12844
Jayuya,1985-1989,45-49,2,1756,3,38,2,11,335,12845
Jayuya,1990-1994,45-49,2,2073,4,38,3,11,336,12846
Jayuya,1995-1999,45-49,2,2458,6,38,4,11,337,12847
Jayuya,2000-2004,45-49,2,2748,4,38,5,11,338,12848
Jayuya,2005-2009,45-49,2,2833,7,38,6,11,339,12849
Jayuya,2010-2014,45-49,2,3006,5,38,7,11,340,12850
Jayuya,2015-2019,45-49,2,2597,6,38,8,11,341,12851
Jayuya,2020-2024,45-49,2,2413,3,38,9,11,342,12852
Jayuya,1980-1984,50-54,1,1180,10,38,1,12,334,12853
Jayuya,1985-1989,50-54,1,1225,13,38,2,12,335,12854
Jayuya,1990-1994,50-54,1,1483,13,38,3,12,336,12855
Jayuya,1995-1999,50-54,1,2000,22,38,4,12,337,12856
Jayuya,2000-2004,50-54,1,2318,11,38,5,12,338,12857
Jayuya,2005-2009,50-54,1,2452,22,38,6,12,339,12858
Jayuya,2010-2014,50-54,1,2517,15,38,7,12,340,12859
Jayuya,2015-2019,50-54,1,2245,14,38,8,12,341,12860
Jayuya,2020-2024,50-54,1,2197,11,38,9,12,342,12861
Jayuya,1980-1984,50-54,2,1240,6,38,1,12,334,12862
Jayuya,1985-1989,50-54,2,1290,8,38,2,12,335,12863
Jayuya,1990-1994,50-54,2,1569,16,38,3,12,336,12864
Jayuya,1995-1999,50-54,2,2131,7,38,4,12,337,12865
Jayuya,2000-2004,50-54,2,2448,4,38,5,12,338,12866
Jayuya,2005-2009,50-54,2,2536,6,38,6,12,339,12867
Jayuya,2010-2014,50-54,2,2590,3,38,7,12,340,12868
Jayuya,2015-2019,50-54,2,2849,11,38,8,12,341,12869
Jayuya,2020-2024,50-54,2,2469,10,38,9,12,342,12870
Jayuya,1980-1984,55-59,1,1119,21,38,1,13,334,12871
Jayuya,1985-1989,55-59,1,1184,14,38,2,13,335,12872
Jayuya,1990-1994,55-59,1,1316,19,38,3,13,336,12873
Jayuya,1995-1999,55-59,1,1529,19,38,4,13,337,12874
Jayuya,2000-2004,55-59,1,1918,17,38,5,13,338,12875
Jayuya,2005-2009,55-59,1,2302,19,38,6,13,339,12876
Jayuya,2010-2014,55-59,1,2613,19,38,7,13,340,12877
Jayuya,2015-2019,55-59,1,2632,26,38,8,13,341,12878
Jayuya,2020-2024,55-59,1,2444,24,38,9,13,342,12879
Jayuya,1980-1984,55-59,2,1112,4,38,1,13,334,12880
Jayuya,1985-1989,55-59,2,1282,10,38,2,13,335,12881
Jayuya,1990-1994,55-59,2,1481,9,38,3,13,336,12882
Jayuya,1995-1999,55-59,2,1719,8,38,4,13,337,12883
Jayuya,2000-2004,55-59,2,2083,5,38,5,13,338,12884
Jayuya,2005-2009,55-59,2,2359,3,38,6,13,339,12885
Jayuya,2010-2014,55-59,2,2600,9,38,7,13,340,12886
Jayuya,2015-2019,55-59,2,2643,7,38,8,13,341,12887
Jayuya,2020-2024,55-59,2,2926,10,38,9,13,342,12888
Jayuya,1980-1984,60-64,1,955,13,38,1,14,334,12889
Jayuya,1985-1989,60-64,1,1030,23,38,2,14,335,12890
Jayuya,1990-1994,60-64,1,1115,24,38,3,14,336,12891
Jayuya,1995-1999,60-64,1,1215,24,38,4,14,337,12892
Jayuya,2000-2004,60-64,1,1428,23,38,5,14,338,12893
Jayuya,2005-2009,60-64,1,1886,29,38,6,14,339,12894
Jayuya,2010-2014,60-64,1,2244,24,38,7,14,340,12895
Jayuya,2015-2019,60-64,1,2592,28,38,8,14,341,12896
Jayuya,2020-2024,60-64,1,2516,28,38,9,14,342,12897
Jayuya,1980-1984,60-64,2,1046,15,38,1,14,334,12898
Jayuya,1985-1989,60-64,2,1036,14,38,2,14,335,12899
Jayuya,1990-1994,60-64,2,1129,19,38,3,14,336,12900
Jayuya,1995-1999,60-64,2,1349,13,38,4,14,337,12901
Jayuya,2000-2004,60-64,2,1615,12,38,5,14,338,12902
Jayuya,2005-2009,60-64,2,2018,18,38,6,14,339,12903
Jayuya,2010-2014,60-64,2,2373,9,38,7,14,340,12904
Jayuya,2015-2019,60-64,2,2750,14,38,8,14,341,12905
Jayuya,2020-2024,60-64,2,2787,11,38,9,14,342,12906
Jayuya,1980-1984,65-69,1,1142,36,38,1,15,334,12907
Jayuya,1985-1989,65-69,1,1047,25,38,2,15,335,12908
Jayuya,1990-1994,65-69,1,1037,28,38,3,15,336,12909
Jayuya,1995-1999,65-69,1,1129,17,38,4,15,337,12910
Jayuya,2000-2004,65-69,1,1269,33,38,5,15,338,12911
Jayuya,2005-2009,65-69,1,1449,17,38,6,15,339,12912
Jayuya,2010-2014,65-69,1,1881,33,38,7,15,340,12913
Jayuya,2015-2019,65-69,1,2262,28,38,8,15,341,12914
Jayuya,2020-2024,65-69,1,2525,37,38,9,15,342,12915
Jayuya,1980-1984,65-69,2,1003,19,38,1,15,334,12916
Jayuya,1985-1989,65-69,2,998,19,38,2,15,335,12917
Jayuya,1990-1994,65-69,2,1052,21,38,3,15,336,12918
Jayuya,1995-1999,65-69,2,1180,19,38,4,15,337,12919
Jayuya,2000-2004,65-69,2,1366,19,38,5,15,338,12920
Jayuya,2005-2009,65-69,2,1648,11,38,6,15,339,12921
Jayuya,2010-2014,65-69,2,2091,17,38,7,15,340,12922
Jayuya,2015-2019,65-69,2,2418,18,38,8,15,341,12923
Jayuya,2020-2024,65-69,2,2792,18,38,9,15,342,12924
Jayuya,1980-1984,70-74,1,862,38,38,1,16,334,12925
Jayuya,1985-1989,70-74,1,845,38,38,2,16,335,12926
Jayuya,1990-1994,70-74,1,855,38,38,3,16,336,12927
Jayuya,1995-1999,70-74,1,900,36,38,4,16,337,12928
Jayuya,2000-2004,70-74,1,935,47,38,5,16,338,12929
Jayuya,2005-2009,70-74,1,992,25,38,6,16,339,12930
Jayuya,2010-2014,70-74,1,1185,28,38,7,16,340,12931
Jayuya,2015-2019,70-74,1,1685,41,38,8,16,341,12932
Jayuya,2020-2024,70-74,1,2089,38,38,9,16,342,12933
Jayuya,1980-1984,70-74,2,714,27,38,1,16,334,12934
Jayuya,1985-1989,70-74,2,776,22,38,2,16,335,12935
Jayuya,1990-1994,70-74,2,830,29,38,3,16,336,12936
Jayuya,1995-1999,70-74,2,880,20,38,4,16,337,12937
Jayuya,2000-2004,70-74,2,955,22,38,5,16,338,12938
Jayuya,2005-2009,70-74,2,1077,18,38,6,16,339,12939
Jayuya,2010-2014,70-74,2,1419,23,38,7,16,340,12940
Jayuya,2015-2019,70-74,2,2014,28,38,8,16,341,12941
Jayuya,2020-2024,70-74,2,2342,30,38,9,16,342,12942
Jayuya,1980-1984,75-79,1,619,33,38,1,17,334,12943
Jayuya,1985-1989,75-79,1,684,54,38,2,17,335,12944
Jayuya,1990-1994,75-79,1,726,47,38,3,17,336,12945
Jayuya,1995-1999,75-79,1,739,31,38,4,17,337,12946
Jayuya,2000-2004,75-79,1,742,36,38,5,17,338,12947
Jayuya,2005-2009,75-79,1,743,35,38,6,17,339,12948
Jayuya,2010-2014,75-79,1,838,28,38,7,17,340,12949
Jayuya,2015-2019,75-79,1,1082,34,38,8,17,341,12950
Jayuya,2020-2024,75-79,1,1480,35,38,9,17,342,12951
Jayuya,1980-1984,75-79,2,420,23,38,1,17,334,12952
Jayuya,1985-1989,75-79,2,545,32,38,2,17,335,12953
Jayuya,1990-1994,75-79,2,646,27,38,3,17,336,12954
Jayuya,1995-1999,75-79,2,716,36,38,4,17,337,12955
Jayuya,2000-2004,75-79,2,774,21,38,5,17,338,12956
Jayuya,2005-2009,75-79,2,803,26,38,6,17,339,12957
Jayuya,2010-2014,75-79,2,943,35,38,7,17,340,12958
Jayuya,2015-2019,75-79,2,1314,19,38,8,17,341,12959
Jayuya,2020-2024,75-79,2,1841,48,38,9,17,342,12960
Jayuya,1980-1984,80-84,1,334,34,38,1,18,334,12961
Jayuya,1985-1989,80-84,1,421,38,38,2,18,335,12962
Jayuya,1990-1994,80-84,1,470,53,38,3,18,336,12963
Jayuya,1995-1999,80-84,1,465,50,38,4,18,337,12964
Jayuya,2000-2004,80-84,1,485,50,38,5,18,338,12965
Jayuya,2005-2009,80-84,1,514,34,38,6,18,339,12966
Jayuya,2010-2014,80-84,1,526,38,38,7,18,340,12967
Jayuya,2015-2019,80-84,1,678,41,38,8,18,341,12968
Jayuya,2020-2024,80-84,1,889,40,38,9,18,342,12969
Jayuya,1980-1984,80-84,2,207,15,38,1,18,334,12970
Jayuya,1985-1989,80-84,2,312,36,38,2,18,335,12971
Jayuya,1990-1994,80-84,2,399,29,38,3,18,336,12972
Jayuya,1995-1999,80-84,2,464,42,38,4,18,337,12973
Jayuya,2000-2004,80-84,2,532,33,38,5,18,338,12974
Jayuya,2005-2009,80-84,2,577,37,38,6,18,339,12975
Jayuya,2010-2014,80-84,2,683,27,38,7,18,340,12976
Jayuya,2015-2019,80-84,2,710,31,38,8,18,341,12977
Jayuya,2020-2024,80-84,2,1082,30,38,9,18,342,12978
Jayuya,1980-1984,85+,1,222,40,38,1,19,334,12979
Jayuya,1985-1989,85+,1,282,61,38,2,19,335,12980
Jayuya,1990-1994,85+,1,346,59,38,3,19,336,12981
Jayuya,1995-1999,85+,1,416,69,38,4,19,337,12982
Jayuya,2000-2004,85+,1,449,57,38,5,19,338,12983
Jayuya,2005-2009,85+,1,467,59,38,6,19,339,12984
Jayuya,2010-2014,85+,1,503,68,38,7,19,340,12985
Jayuya,2015-2019,85+,1,594,68,38,8,19,341,12986
Jayuya,2020-2024,85+,1,697,92,38,9,19,342,12987
Jayuya,1980-1984,85+,2,262,51,38,1,19,334,12988
Jayuya,1985-1989,85+,2,245,51,38,2,19,335,12989
Jayuya,1990-1994,85+,2,280,41,38,3,19,336,12990
Jayuya,1995-1999,85+,2,385,62,38,4,19,337,12991
Jayuya,2000-2004,85+,2,461,62,38,5,19,338,12992
Jayuya,2005-2009,85+,2,540,69,38,6,19,339,12993
Jayuya,2010-2014,85+,2,673,69,38,7,19,340,12994
Jayuya,2015-2019,85+,2,786,84,38,8,19,341,12995
Jayuya,2020-2024,85+,2,923,95,38,9,19,342,12996
Juana Diaz,1980-1984,0,1,2842,73,39,1,1,343,12997
Juana Diaz,1985-1989,0,1,2507,35,39,2,1,344,12998
Juana Diaz,1990-1994,0,1,2302,42,39,3,1,345,12999
Juana Diaz,1995-1999,0,1,2260,27,39,4,1,346,13000
Juana Diaz,2000-2004,0,1,2156,17,39,5,1,347,13001
Juana Diaz,2005-2009,0,1,1937,20,39,6,1,348,13002
Juana Diaz,2010-2014,0,1,1625,11,39,7,1,349,13003
Juana Diaz,2015-2019,0,1,1094,13,39,8,1,350,13004
Juana Diaz,2020-2024,0,1,711,10,39,9,1,351,13005
Juana Diaz,1980-1984,0,2,2472,57,39,1,1,343,13006
Juana Diaz,1985-1989,0,2,2259,28,39,2,1,344,13007
Juana Diaz,1990-1994,0,2,2107,23,39,3,1,345,13008
Juana Diaz,1995-1999,0,2,2021,25,39,4,1,346,13009
Juana Diaz,2000-2004,0,2,1893,15,39,5,1,347,13010
Juana Diaz,2005-2009,0,2,1660,11,39,6,1,348,13011
Juana Diaz,2010-2014,0,2,1543,8,39,7,1,349,13012
Juana Diaz,2015-2019,0,2,1079,4,39,8,1,350,13013
Juana Diaz,2020-2024,0,2,677,4,39,9,1,351,13014
Juana Diaz,1980-1984,01-04,1,10759,5,39,1,2,343,13015
Juana Diaz,1985-1989,01-04,1,9454,5,39,2,2,344,13016
Juana Diaz,1990-1994,01-04,1,8851,6,39,3,2,345,13017
Juana Diaz,1995-1999,01-04,1,9101,2,39,4,2,346,13018
Juana Diaz,2000-2004,01-04,1,8800,1,39,5,2,347,13019
Juana Diaz,2005-2009,01-04,1,7567,1,39,6,2,348,13020
Juana Diaz,2010-2014,01-04,1,6512,0,39,7,2,349,13021
Juana Diaz,2015-2019,01-04,1,5152,0,39,8,2,350,13022
Juana Diaz,2020-2024,01-04,1,3355,2,39,9,2,351,13023
Juana Diaz,1980-1984,01-04,2,10064,2,39,1,2,343,13024
Juana Diaz,1985-1989,01-04,2,8961,3,39,2,2,344,13025
Juana Diaz,1990-1994,01-04,2,8419,3,39,3,2,345,13026
Juana Diaz,1995-1999,01-04,2,8575,2,39,4,2,346,13027
Juana Diaz,2000-2004,01-04,2,8315,2,39,5,2,347,13028
Juana Diaz,2005-2009,01-04,2,7252,2,39,6,2,348,13029
Juana Diaz,2010-2014,01-04,2,6184,0,39,7,2,349,13030
Juana Diaz,2015-2019,01-04,2,4802,0,39,8,2,350,13031
Juana Diaz,2020-2024,01-04,2,3068,0,39,9,2,351,13032
Juana Diaz,1980-1984,05-09,1,13196,4,39,1,3,343,13033
Juana Diaz,1985-1989,05-09,1,12166,0,39,2,3,344,13034
Juana Diaz,1990-1994,05-09,1,11690,6,39,3,3,345,13035
Juana Diaz,1995-1999,05-09,1,11885,0,39,4,3,346,13036
Juana Diaz,2000-2004,05-09,1,11603,3,39,5,3,347,13037
Juana Diaz,2005-2009,05-09,1,10141,1,39,6,3,348,13038
Juana Diaz,2010-2014,05-09,1,8613,0,39,7,3,349,13039
Juana Diaz,2015-2019,05-09,1,7279,1,39,8,3,350,13040
Juana Diaz,2020-2024,05-09,1,5869,0,39,9,3,351,13041
Juana Diaz,1980-1984,05-09,2,12779,4,39,1,3,343,13042
Juana Diaz,1985-1989,05-09,2,11798,1,39,2,3,344,13043
Juana Diaz,1990-1994,05-09,2,11310,5,39,3,3,345,13044
Juana Diaz,1995-1999,05-09,2,11433,2,39,4,3,346,13045
Juana Diaz,2000-2004,05-09,2,11247,3,39,5,3,347,13046
Juana Diaz,2005-2009,05-09,2,10085,1,39,6,3,348,13047
Juana Diaz,2010-2014,05-09,2,8341,1,39,7,3,349,13048
Juana Diaz,2015-2019,05-09,2,6847,1,39,8,3,350,13049
Juana Diaz,2020-2024,05-09,2,5493,1,39,9,3,351,13050
Juana Diaz,1980-1984,10-14,1,13501,10,39,1,4,343,13051
Juana Diaz,1985-1989,10-14,1,13324,6,39,2,4,344,13052
Juana Diaz,1990-1994,10-14,1,12941,3,39,3,4,345,13053
Juana Diaz,1995-1999,10-14,1,12315,7,39,4,4,346,13054
Juana Diaz,2000-2004,10-14,1,11933,4,39,5,4,347,13055
Juana Diaz,2005-2009,10-14,1,11287,2,39,6,4,348,13056
Juana Diaz,2010-2014,10-14,1,9560,1,39,7,4,349,13057
Juana Diaz,2015-2019,10-14,1,7641,2,39,8,4,350,13058
Juana Diaz,2020-2024,10-14,1,6629,2,39,9,4,351,13059
Juana Diaz,1980-1984,10-14,2,12668,2,39,1,4,343,13060
Juana Diaz,1985-1989,10-14,2,12484,4,39,2,4,344,13061
Juana Diaz,1990-1994,10-14,2,12143,2,39,3,4,345,13062
Juana Diaz,1995-1999,10-14,2,11591,1,39,4,4,346,13063
Juana Diaz,2000-2004,10-14,2,11262,0,39,5,4,347,13064
Juana Diaz,2005-2009,10-14,2,10698,1,39,6,4,348,13065
Juana Diaz,2010-2014,10-14,2,9369,1,39,7,4,349,13066
Juana Diaz,2015-2019,10-14,2,7591,0,39,8,4,350,13067
Juana Diaz,2020-2024,10-14,2,6438,0,39,9,4,351,13068
Juana Diaz,1980-1984,15-19,1,12868,9,39,1,5,343,13069
Juana Diaz,1985-1989,15-19,1,12900,14,39,2,5,344,13070
Juana Diaz,1990-1994,15-19,1,12523,9,39,3,5,345,13071
Juana Diaz,1995-1999,15-19,1,11654,13,39,4,5,346,13072
Juana Diaz,2000-2004,15-19,1,11003,16,39,5,5,347,13073
Juana Diaz,2005-2009,15-19,1,11099,19,39,6,5,348,13074
Juana Diaz,2010-2014,15-19,1,10593,16,39,7,5,349,13075
Juana Diaz,2015-2019,15-19,1,8519,3,39,8,5,350,13076
Juana Diaz,2020-2024,15-19,1,7269,1,39,9,5,351,13077
Juana Diaz,1980-1984,15-19,2,12161,8,39,1,5,343,13078
Juana Diaz,1985-1989,15-19,2,11596,4,39,2,5,344,13079
Juana Diaz,1990-1994,15-19,2,11205,2,39,3,5,345,13080
Juana Diaz,1995-1999,15-19,2,11030,4,39,4,5,346,13081
Juana Diaz,2000-2004,15-19,2,10753,1,39,5,5,347,13082
Juana Diaz,2005-2009,15-19,2,10828,7,39,6,5,348,13083
Juana Diaz,2010-2014,15-19,2,9991,2,39,7,5,349,13084
Juana Diaz,2015-2019,15-19,2,8366,0,39,8,5,350,13085
Juana Diaz,2020-2024,15-19,2,7093,0,39,9,5,351,13086
Juana Diaz,1980-1984,20-24,1,8879,9,39,1,6,343,13087
Juana Diaz,1985-1989,20-24,1,9166,19,39,2,6,344,13088
Juana Diaz,1990-1994,20-24,1,9530,8,39,3,6,345,13089
Juana Diaz,1995-1999,20-24,1,9985,31,39,4,6,346,13090
Juana Diaz,2000-2004,20-24,1,10338,31,39,5,6,347,13091
Juana Diaz,2005-2009,20-24,1,9404,30,39,6,6,348,13092
Juana Diaz,2010-2014,20-24,1,9159,26,39,7,6,349,13093
Juana Diaz,2015-2019,20-24,1,8243,9,39,8,6,350,13094
Juana Diaz,2020-2024,20-24,1,7346,12,39,9,6,351,13095
Juana Diaz,1980-1984,20-24,2,9593,5,39,1,6,343,13096
Juana Diaz,1985-1989,20-24,2,9301,4,39,2,6,344,13097
Juana Diaz,1990-1994,20-24,2,9430,7,39,3,6,345,13098
Juana Diaz,1995-1999,20-24,2,10080,4,39,4,6,346,13099
Juana Diaz,2000-2004,20-24,2,10393,5,39,5,6,347,13100
Juana Diaz,2005-2009,20-24,2,9245,3,39,6,6,348,13101
Juana Diaz,2010-2014,20-24,2,9130,7,39,7,6,349,13102
Juana Diaz,2015-2019,20-24,2,8216,2,39,8,6,350,13103
Juana Diaz,2020-2024,20-24,2,7579,0,39,9,6,351,13104
Juana Diaz,1980-1984,25-29,1,7103,16,39,1,7,343,13105
Juana Diaz,1985-1989,25-29,1,7898,22,39,2,7,344,13106
Juana Diaz,1990-1994,25-29,1,8598,20,39,3,7,345,13107
Juana Diaz,1995-1999,25-29,1,9183,33,39,4,7,346,13108
Juana Diaz,2000-2004,25-29,1,9029,30,39,5,7,347,13109
Juana Diaz,2005-2009,25-29,1,8258,28,39,6,7,348,13110
Juana Diaz,2010-2014,25-29,1,6844,19,39,7,7,349,13111
Juana Diaz,2015-2019,25-29,1,6414,10,39,8,7,350,13112
Juana Diaz,2020-2024,25-29,1,6387,22,39,9,7,351,13113
Juana Diaz,1980-1984,25-29,2,7645,6,39,1,7,343,13114
Juana Diaz,1985-1989,25-29,2,8277,9,39,2,7,344,13115
Juana Diaz,1990-1994,25-29,2,8766,10,39,3,7,345,13116
Juana Diaz,1995-1999,25-29,2,9079,4,39,4,7,346,13117
Juana Diaz,2000-2004,25-29,2,9214,3,39,5,7,347,13118
Juana Diaz,2005-2009,25-29,2,9233,3,39,6,7,348,13119
Juana Diaz,2010-2014,25-29,2,7751,3,39,7,7,349,13120
Juana Diaz,2015-2019,25-29,2,7127,4,39,8,7,350,13121
Juana Diaz,2020-2024,25-29,2,6843,2,39,9,7,351,13122
Juana Diaz,1980-1984,30-34,1,7297,14,39,1,8,343,13123
Juana Diaz,1985-1989,30-34,1,7612,19,39,2,8,344,13124
Juana Diaz,1990-1994,30-34,1,7965,33,39,3,8,345,13125
Juana Diaz,1995-1999,30-34,1,8370,20,39,4,8,346,13126
Juana Diaz,2000-2004,30-34,1,8486,17,39,5,8,347,13127
Juana Diaz,2005-2009,30-34,1,8237,25,39,6,8,348,13128
Juana Diaz,2010-2014,30-34,1,7419,26,39,7,8,349,13129
Juana Diaz,2015-2019,30-34,1,5895,16,39,8,8,350,13130
Juana Diaz,2020-2024,30-34,1,6226,21,39,9,8,351,13131
Juana Diaz,1980-1984,30-34,2,7761,10,39,1,8,343,13132
Juana Diaz,1985-1989,30-34,2,8041,11,39,2,8,344,13133
Juana Diaz,1990-1994,30-34,2,8440,17,39,3,8,345,13134
Juana Diaz,1995-1999,30-34,2,8985,12,39,4,8,346,13135
Juana Diaz,2000-2004,30-34,2,9142,9,39,5,8,347,13136
Juana Diaz,2005-2009,30-34,2,9022,6,39,6,8,348,13137
Juana Diaz,2010-2014,30-34,2,8966,5,39,7,8,349,13138
Juana Diaz,2015-2019,30-34,2,7113,8,39,8,8,350,13139
Juana Diaz,2020-2024,30-34,2,7027,4,39,9,8,351,13140
Juana Diaz,1980-1984,35-39,1,5861,16,39,1,9,343,13141
Juana Diaz,1985-1989,35-39,1,6399,38,39,2,9,344,13142
Juana Diaz,1990-1994,35-39,1,7053,44,39,3,9,345,13143
Juana Diaz,1995-1999,35-39,1,7848,26,39,4,9,346,13144
Juana Diaz,2000-2004,35-39,1,8322,24,39,5,9,347,13145
Juana Diaz,2005-2009,35-39,1,8218,20,39,6,9,348,13146
Juana Diaz,2010-2014,35-39,1,8101,15,39,7,9,349,13147
Juana Diaz,2015-2019,35-39,1,7277,18,39,8,9,350,13148
Juana Diaz,2020-2024,35-39,1,6532,21,39,9,9,351,13149
Juana Diaz,1980-1984,35-39,2,6358,9,39,1,9,343,13150
Juana Diaz,1985-1989,35-39,2,6830,5,39,2,9,344,13151
Juana Diaz,1990-1994,35-39,2,7569,14,39,3,9,345,13152
Juana Diaz,1995-1999,35-39,2,8634,14,39,4,9,346,13153
Juana Diaz,2000-2004,35-39,2,9266,10,39,5,9,347,13154
Juana Diaz,2005-2009,35-39,2,9044,9,39,6,9,348,13155
Juana Diaz,2010-2014,35-39,2,8967,12,39,7,9,349,13156
Juana Diaz,2015-2019,35-39,2,8764,6,39,8,9,350,13157
Juana Diaz,2020-2024,35-39,2,7632,6,39,9,9,351,13158
Juana Diaz,1980-1984,40-44,1,5005,16,39,1,10,343,13159
Juana Diaz,1985-1989,40-44,1,6030,28,39,2,10,344,13160
Juana Diaz,1990-1994,40-44,1,6812,30,39,3,10,345,13161
Juana Diaz,1995-1999,40-44,1,7295,40,39,4,10,346,13162
Juana Diaz,2000-2004,40-44,1,7733,30,39,5,10,347,13163
Juana Diaz,2005-2009,40-44,1,7945,32,39,6,10,348,13164
Juana Diaz,2010-2014,40-44,1,8018,22,39,7,10,349,13165
Juana Diaz,2015-2019,40-44,1,7786,27,39,8,10,350,13166
Juana Diaz,2020-2024,40-44,1,7403,20,39,9,10,351,13167
Juana Diaz,1980-1984,40-44,2,5622,11,39,1,10,343,13168
Juana Diaz,1985-1989,40-44,2,6692,12,39,2,10,344,13169
Juana Diaz,1990-1994,40-44,2,7590,12,39,3,10,345,13170
Juana Diaz,1995-1999,40-44,2,8280,17,39,4,10,346,13171
Juana Diaz,2000-2004,40-44,2,8946,17,39,5,10,347,13172
Juana Diaz,2005-2009,40-44,2,9279,8,39,6,10,348,13173
Juana Diaz,2010-2014,40-44,2,8870,8,39,7,10,349,13174
Juana Diaz,2015-2019,40-44,2,8560,5,39,8,10,350,13175
Juana Diaz,2020-2024,40-44,2,8467,10,39,9,10,351,13176
Juana Diaz,1980-1984,45-49,1,4164,23,39,1,11,343,13177
Juana Diaz,1985-1989,45-49,1,5026,17,39,2,11,344,13178
Juana Diaz,1990-1994,45-49,1,5762,33,39,3,11,345,13179
Juana Diaz,1995-1999,45-49,1,6345,43,39,4,11,346,13180
Juana Diaz,2000-2004,45-49,1,6936,43,39,5,11,347,13181
Juana Diaz,2005-2009,45-49,1,7463,28,39,6,11,348,13182
Juana Diaz,2010-2014,45-49,1,7781,36,39,7,11,349,13183
Juana Diaz,2015-2019,45-49,1,7840,32,39,8,11,350,13184
Juana Diaz,2020-2024,45-49,1,7519,30,39,9,11,351,13185
Juana Diaz,1980-1984,45-49,2,4622,14,39,1,11,343,13186
Juana Diaz,1985-1989,45-49,2,5314,11,39,2,11,344,13187
Juana Diaz,1990-1994,45-49,2,6012,17,39,3,11,345,13188
Juana Diaz,1995-1999,45-49,2,6717,19,39,4,11,346,13189
Juana Diaz,2000-2004,45-49,2,7655,20,39,5,11,347,13190
Juana Diaz,2005-2009,45-49,2,8665,18,39,6,11,348,13191
Juana Diaz,2010-2014,45-49,2,9111,22,39,7,11,349,13192
Juana Diaz,2015-2019,45-49,2,8583,11,39,8,11,350,13193
Juana Diaz,2020-2024,45-49,2,8394,13,39,9,11,351,13194
Juana Diaz,1980-1984,50-54,1,3509,25,39,1,12,343,13195
Juana Diaz,1985-1989,50-54,1,3974,35,39,2,12,344,13196
Juana Diaz,1990-1994,50-54,1,4762,47,39,3,12,345,13197
Juana Diaz,1995-1999,50-54,1,5945,52,39,4,12,346,13198
Juana Diaz,2000-2004,50-54,1,6675,43,39,5,12,347,13199
Juana Diaz,2005-2009,50-54,1,7057,59,39,6,12,348,13200
Juana Diaz,2010-2014,50-54,1,7656,37,39,7,12,349,13201
Juana Diaz,2015-2019,50-54,1,7685,40,39,8,12,350,13202
Juana Diaz,2020-2024,50-54,1,7595,38,39,9,12,351,13203
Juana Diaz,1980-1984,50-54,2,3563,19,39,1,12,343,13204
Juana Diaz,1985-1989,50-54,2,4235,23,39,2,12,344,13205
Juana Diaz,1990-1994,50-54,2,5276,21,39,3,12,345,13206
Juana Diaz,1995-1999,50-54,2,6766,24,39,4,12,346,13207
Juana Diaz,2000-2004,50-54,2,7677,24,39,5,12,347,13208
Juana Diaz,2005-2009,50-54,2,8132,21,39,6,12,348,13209
Juana Diaz,2010-2014,50-54,2,8677,25,39,7,12,349,13210
Juana Diaz,2015-2019,50-54,2,8690,22,39,8,12,350,13211
Juana Diaz,2020-2024,50-54,2,8156,26,39,9,12,351,13212
Juana Diaz,1980-1984,55-59,1,3261,46,39,1,13,343,13213
Juana Diaz,1985-1989,55-59,1,3474,42,39,2,13,344,13214
Juana Diaz,1990-1994,55-59,1,3975,46,39,3,13,345,13215
Juana Diaz,1995-1999,55-59,1,4825,45,39,4,13,346,13216
Juana Diaz,2000-2004,55-59,1,5868,57,39,5,13,347,13217
Juana Diaz,2005-2009,55-59,1,6495,57,39,6,13,348,13218
Juana Diaz,2010-2014,55-59,1,6839,57,39,7,13,349,13219
Juana Diaz,2015-2019,55-59,1,7388,65,39,8,13,350,13220
Juana Diaz,2020-2024,55-59,1,7421,60,39,9,13,351,13221
Juana Diaz,1980-1984,55-59,2,3446,20,39,1,13,343,13222
Juana Diaz,1985-1989,55-59,2,3826,33,39,2,13,344,13223
