period,region,sex,e0
2015-2019,Florida,1,76.29649694128278
2015-2019,Florida,2,82.95711179795804
2020-2024,Florida,1,77.03121251015564
2020-2024,Florida,2,83.27285042963173
1980-1984,Guanica,1,69.886550007334
1980-1984,Guanica,2,76.56264077604553
1985-1989,Guanica,1,69.4923299157854
1985-1989,Guanica,2,76.61724263150738
1990-1994,Guanica,1,68.96898088785868
1990-1994,Guanica,2,76.90574087280154
1995-1999,Guanica,1,68.94863183660252
1995-1999,Guanica,2,76.20086358354384
2000-2004,Guanica,1,71.54145290745258
2000-2004,Guanica,2,78.43789736046499
2005-2009,Guanica,1,71.6265494443109
2005-2009,Guanica,2,79.74807293734526
2010-2014,Guanica,1,74.56006772990355
2010-2014,Guanica,2,79.83587433725461
2015-2019,Guanica,1,74.6587206676082
2015-2019,Guanica,2,81.41496349398665
2020-2024,Guanica,1,73.613837072974
2020-2024,Guanica,2,81.00266339102733
1980-1984,Guayama,1,70.09115034979602
1980-1984,Guayama,2,76.22600482671432
1985-1989,Guayama,1,69.07153116956147
1985-1989,Guayama,2,76.70186101431572
1990-1994,Guayama,1,69.48703764191703
1990-1994,Guayama,2,77.68613408076986
1995-1999,Guayama,1,69.70925446331194
1995-1999,Guayama,2,78.06558594562873
2000-2004,Guayama,1,71.4960460797419
2000-2004,Guayama,2,79.37932268067883
2005-2009,Guayama,1,73.13850219100271
2005-2009,Guayama,2,79.36733980644419
2010-2014,Guayama,1,74.98448943482202
2010-2014,Guayama,2,81.57270071555136
2015-2019,Guayama,1,76.11586975817086
2015-2019,Guayama,2,83.12418958631177
2020-2024,Guayama,1,74.53040270987859
2020-2024,Guayama,2,82.03561452214042
1980-1984,Guayanilla,1,71.40533668105749
1980-1984,Guayanilla,2,77.36459130678386
1985-1989,Guayanilla,1,70.120189564974993
1985-1989,Guayanilla,2,76.71762530469168
1990-1994,Guayanilla,1,70.9309950208082
1990-1994,Guayanilla,2,77.68667396624387
1995-1999,Guayanilla,1,70.98582251890932
1995-1999,Guayanilla,2,77.83074744201458
2000-2004,Guayanilla,1,72.71634434445438
2000-2004,Guayanilla,2,79.08377567572072
2005-2009,Guayanilla,1,73.07315163070739
2005-2009,Guayanilla,2,78.75075672389892
2010-2014,Guayanilla,1,74.65645218310571
2010-2014,Guayanilla,2,80.45427086607404
2015-2019,Guayanilla,1,75.43767393108837
2015-2019,Guayanilla,2,82.67066862856363
2020-2024,Guayanilla,1,74.75784075535667
2020-2024,Guayanilla,2,82.66390015287206
1980-1984,Guaynabo,1,72.59025566188986
1980-1984,Guaynabo,2,78.93649598377006
1985-1989,Guaynabo,1,72.70398791559303
1985-1989,Guaynabo,2,79.90960429291479
1990-1994,Guaynabo,1,71.80731589076993
1990-1994,Guaynabo,2,80.29341740271678
1995-1999,Guaynabo,1,71.9038508414337
1995-1999,Guaynabo,2,80.39432321750098
2000-2004,Guaynabo,1,74.68254752655868
2000-2004,Guaynabo,2,81.85294903366989
2005-2009,Guaynabo,1,75.1633688963422
2005-2009,Guaynabo,2,82.46873465700519
2010-2014,Guaynabo,1,77.19756290608133
2010-2014,Guaynabo,2,83.85876382456472
2015-2019,Guaynabo,1,79.12013883063236
2015-2019,Guaynabo,2,86.0512051204642
2020-2024,Guaynabo,1,77.33239005493884
2020-2024,Guaynabo,2,86.0142971834011
1980-1984,Gurabo,1,71.55972533292073
1980-1984,Gurabo,2,77.55335336527746
1985-1989,Gurabo,1,71.92439143457135
1985-1989,Gurabo,2,77.23617061209325
1990-1994,Gurabo,1,70.53522865625374
1990-1994,Gurabo,2,78.80231093286581
1995-1999,Gurabo,1,72.26703466412481
1995-1999,Gurabo,2,78.630491705178585
2000-2004,Gurabo,1,73.85452798368651
2000-2004,Gurabo,2,80.5023597700684
2005-2009,Gurabo,1,75.29887841433461
2005-2009,Gurabo,2,80.80538783202057
2010-2014,Gurabo,1,75.71591883620593
2010-2014,Gurabo,2,82.43741726142463
2015-2019,Gurabo,1,77.76233558863909
2015-2019,Gurabo,2,84.95290866340389
2020-2024,Gurabo,1,77.24441476784983
2020-2024,Gurabo,2,84.68435090550425
1980-1984,Hatillo,1,72.03322924751726
1980-1984,Hatillo,2,78.09587248539567
1985-1989,Hatillo,1,72.35781698888573
1985-1989,Hatillo,2,78.92454450235549
1990-1994,Hatillo,1,72.02231883768121
1990-1994,Hatillo,2,78.18282761417692
1995-1999,Hatillo,1,72.19927672553857
1995-1999,Hatillo,2,78.05336232545297
2000-2004,Hatillo,1,73.89631582682566
2000-2004,Hatillo,2,79.32967057402958
2005-2009,Hatillo,1,74.99673523736432
2005-2009,Hatillo,2,80.83859900054182
