period,region,sex,e0
1995-1999,Corozal,1,72.81949545765696
1995-1999,Corozal,2,79.50278282188934
2000-2004,Corozal,1,74.65916952830139
2000-2004,Corozal,2,81.25613603429473
2005-2009,Corozal,1,75.5765241535986
2005-2009,Corozal,2,82.13087887947604
2010-2014,Corozal,1,76.69048819295071
2010-2014,Corozal,2,83.18952014345658
2015-2019,Corozal,1,78.1885999596622
2015-2019,Corozal,2,84.62740997361392
2020-2024,Corozal,1,78.14158769820666
2020-2024,Corozal,2,84.57960395768677
1980-1984,Culebra,1,73.18155825708712
1980-1984,Culebra,2,79.84809745632872
1985-1989,Culebra,1,73.22297236159352
1985-1989,Culebra,2,79.88546060320067
1990-1994,Culebra,1,73.27254934865925
1990-1994,Culebra,2,79.93341829880778
1995-1999,Culebra,1,73.69140322629917
1995-1999,Culebra,2,80.32863681102293
2000-2004,Culebra,1,75.51736299871973
2000-2004,Culebra,2,82.07172823860357
2005-2009,Culebra,1,76.43012429436699
2005-2009,Culebra,2,82.93646008614603
2010-2014,Culebra,1,77.5327764303378
2010-2014,Culebra,2,83.99644272558696
2015-2019,Culebra,1,79.0255387036548
2015-2019,Culebra,2,85.42321241459811
2020-2024,Culebra,1,78.97571407692894
2020-2024,Culebra,2,85.37810012326159
1980-1984,Dorado,1,72.23106223408125
1980-1984,Dorado,2,78.94518835763071
1985-1989,Dorado,1,72.27256602415748
1985-1989,Dorado,2,78.98242024151904
1990-1994,Dorado,1,72.32182544504808
1990-1994,Dorado,2,79.02902738704113
1995-1999,Dorado,1,72.74472050309734
1995-1999,Dorado,2,79.43234603484908
2000-2004,Dorado,1,74.58374406651858
2000-2004,Dorado,2,81.18414553241821
2005-2009,Dorado,1,75.501311114064407
2005-2009,Dorado,2,82.05465561334535
2010-2014,Dorado,1,76.61618117014793
2010-2014,Dorado,2,83.11968808559638
2015-2019,Dorado,1,78.1164474681022
2015-2019,Dorado,2,84.55773484249232
2020-2024,Dorado,1,78.06877512194318
2020-2024,Dorado,2,84.50610899023133
1980-1984,Fajardo,1,70.46527755231095
1980-1984,Fajardo,2,77.26579174104776
1985-1989,Fajardo,1,70.50660896627906
1985-1989,Fajardo,2,77.30661087337715
1990-1994,Fajardo,1,70.55760565230625
1990-1994,Fajardo,2,77.35402693671283
1995-1999,Fajardo,1,70.98595719884017
1995-1999,Fajardo,2,77.76021501883301
2000-2004,Fajardo,1,72.84754145037866
2000-2004,Fajardo,2,79.53054917437545
2005-2009,Fajardo,1,73.77743044630873
2005-2009,Fajardo,2,80.41360153897304
2010-2014,Fajardo,1,74.90820239552505
2010-2014,Fajardo,2,81.49283922009204
2015-2019,Fajardo,1,76.43137502678002
2015-2019,Fajardo,2,82.94103885439414
2020-2024,Fajardo,1,76.38153227497754
2020-2024,Fajardo,2,82.8955427090833
1980-1984,Florida,1,71.49640046441746
1980-1984,Florida,2,78.24815182861705
1985-1989,Florida,1,71.53734082330142
1985-1989,Florida,2,78.28557097786265
1990-1994,Florida,1,71.58778267298845
1990-1994,Florida,2,78.33586775043081
1995-1999,Florida,1,72.01192769444671
1995-1999,Florida,2,78.73840776018596
2000-2004,Florida,1,73.86052682905793
2000-2004,Florida,2,80.49676710756441
2005-2009,Florida,1,74.78505560921107
2005-2009,Florida,2,81.37639995725438
2010-2014,Florida,1,75.90787931891646
2010-2014,Florida,2,82.44220513373358
2015-2019,Florida,1,77.41528236328172
2015-2019,Florida,2,83.88178698626332
2020-2024,Florida,1,77.36687052583099
2020-2024,Florida,2,83.8386060615644
1980-1984,Guanica,1,69.60871131616204
1980-1984,Guanica,2,76.46039391318868
1985-1989,Guanica,1,69.65081931722943
1985-1989,Guanica,2,76.50039518339428
1990-1994,Guanica,1,69.70226844704513
1990-1994,Guanica,2,76.54624247586003
1995-1999,Guanica,1,70.13287403766535
1995-1999,Guanica,2,76.95118682676534
2000-2004,Guanica,1,72.00778138525122
2000-2004,Guanica,2,78.7307738520116
2005-2009,Guanica,1,72.94330076017145
2005-2009,Guanica,2,79.62369197255617
2010-2014,Guanica,1,74.0828936757256
2010-2014,Guanica,2,80.70488646560278
2015-2019,Guanica,1,75.61395389318729
2015-2019,Guanica,2,82.15977918785062
2020-2024,Guanica,1,75.56209940350458
2020-2024,Guanica,2,82.11174472019859
1980-1984,Guayama,1,70.41964765485147
1980-1984,Guayama,2,77.22220161212985
1985-1989,Guayama,1,70.46055872922135
1985-1989,Guayama,2,77.26199852406052
1990-1994,Guayama,1,70.51148284097961
1990-1994,Guayama,2,77.30924982357209
1995-1999,Guayama,1,70.94061564116895
1995-1999,Guayama,2,77.71670633697993
2000-2004,Guayama,1,72.80192172353439
2000-2004,Guayama,2,79.48525485328301
2005-2009,Guayama,1,73.73222890733489
2005-2009,Guayama,2,80.3741924475457
2010-2014,Guayama,1,74.86420767778168
2010-2014,Guayama,2,81.45415292901055
2015-2019,Guayama,1,76.38643531403541
2015-2019,Guayama,2,82.89786801733052
2020-2024,Guayama,1,76.3384279737507
2020-2024,Guayama,2,82.8497324468041
1980-1984,Guayanilla,1,70.7793617517419
1980-1984,Guayanilla,2,77.5636526044009
1985-1989,Guayanilla,1,70.82031349417424
1985-1989,Guayanilla,2,77.60506904482014
1990-1994,Guayanilla,1,70.87252770140455
1990-1994,Guayanilla,2,77.649298009732
1995-1999,Guayanilla,1,71.29591102175486
1995-1999,Guayanilla,2,78.05491188315123
2000-2004,Guayanilla,1,73.1549084430726
2000-2004,Guayanilla,2,79.82384414374224
2005-2009,Guayanilla,1,74.08301532226149
2005-2009,Guayanilla,2,80.70498433161497
2010-2014,Guayanilla,1,75.21144266286018
2010-2014,Guayanilla,2,81.78362753228704
2015-2019,Guayanilla,1,76.72537487043692
2015-2019,Guayanilla,2,83.22908483022891
2020-2024,Guayanilla,1,76.67586334850247
2020-2024,Guayanilla,2,83.18282498766087
1980-1984,Guaynabo,1,72.96684154780597
1980-1984,Guaynabo,2,79.6431245891208
1985-1989,Guaynabo,1,73.00904283748066
1985-1989,Guaynabo,2,79.68248829148634
1990-1994,Guaynabo,1,73.05660243990907
1990-1994,Guaynabo,2,79.7294391513304
1995-1999,Guaynabo,1,73.47837011784172
1995-1999,Guaynabo,2,80.13077082300127
2000-2004,Guaynabo,1,75.30606285106775
2000-2004,Guaynabo,2,81.87388136011576
2005-2009,Guaynabo,1,76.22285630945588
2005-2009,Guaynabo,2,82.74143768013337
2010-2014,Guaynabo,1,77.32631005785456
2010-2014,Guaynabo,2,83.8009947545389
2015-2019,Guaynabo,1,78.81650851099248
2015-2019,Guaynabo,2,85.22752363677047
2020-2024,Guaynabo,1,78.77072562292982
2020-2024,Guaynabo,2,85.18011014743198
1980-1984,Gurabo,1,72.3723427530601
1980-1984,Gurabo,2,79.07860270548849
1985-1989,Gurabo,1,72.4124156184615
1985-1989,Gurabo,2,79.11971854518356
1990-1994,Gurabo,1,72.4633291636093
1990-1994,Gurabo,2,79.16511317351035
1995-1999,Gurabo,1,72.88541105916065
1995-1999,Gurabo,2,79.56713737474992
2000-2004,Gurabo,1,74.72107147263024
2000-2004,Gurabo,2,81.31640126364177
2005-2009,Gurabo,1,75.64098135063315
2005-2009,Gurabo,2,82.1870295005163
2010-2014,Gurabo,1,76.75128325156504
2010-2014,Gurabo,2,83.24853573474357
2015-2019,Gurabo,1,78.2506285901659
2015-2019,Gurabo,2,84.68618054317248
2020-2024,Gurabo,1,78.20419571386151
2020-2024,Gurabo,2,84.63733964774231
1980-1984,Hatillo,1,72.06015560372575
1980-1984,Hatillo,2,78.77954319625269
1985-1989,Hatillo,1,72.09993231531531
1985-1989,Hatillo,2,78.81654821028171
1990-1994,Hatillo,1,72.14979120039935
1990-1994,Hatillo,2,78.86707698587794
1995-1999,Hatillo,1,72.57383900337285
1995-1999,Hatillo,2,79.2709234238748
2000-2004,Hatillo,1,74.41572509224638
2000-2004,Hatillo,2,81.02462105554073
2005-2009,Hatillo,1,75.33571112825103
2005-2009,Hatillo,2,81.89996062142515
2010-2014,Hatillo,1,76.45571061862772
2010-2014,Hatillo,2,82.96265365197492
2015-2019,Hatillo,1,77.95293841810656
2015-2019,Hatillo,2,84.39533940739614
2020-2024,Hatillo,1,77.90406378246277
2020-2024,Hatillo,2,84.35578444634629
1980-1984,Hormigueros,1,73.51204009369565
1980-1984,Hormigueros,2,80.161833972213
1985-1989,Hormigueros,1,73.55475054633216
1985-1989,Hormigueros,2,80.20014913523791
1990-1994,Hormigueros,1,73.60383505019469
1990-1994,Hormigueros,2,80.25170119864174
1995-1999,Hormigueros,1,74.02119472034113
1995-1999,Hormigueros,2,80.65048947660345
